-1.1289053947701898e-07 -1.1319508992389483e-07 -1.1369903687409818e-07 -1.146935094914983e-07 -1.1663040854852263e-07 -1.2205579704431814e-07 -1.124818985624558e-07 -1.1217347011296473e-07 -1.1165567206726346e-07 -1.106057780911636e-07 -1.0844692162210688e-07 -1.0145554731748398e-07
-1.6500564192969963e-05 -1.6545080595359574e-05 -1.6618742937218956e-05 -1.6764105747818495e-05 -1.7047223461534664e-05 -1.7840253839745998e-05 -1.6440832782537905e-05 -1.6395749507509884e-05 -1.6320062461730645e-05 -1.6166598353668537e-05 -1.58510356904153e-05 -1.4829094907430788e-05
-0.0002444796104098206 -0.00024513936308302823 -0.00024623107012397235 -0.0002483854037316217 -0.000252581300935313 -0.00026433414517135293 -0.0002435943637055706 -0.00024292620834335334 -0.00024180448934441276 -0.00023953007110551005 -0.00023485324582974635 -0.0002197072779506091
-0.0015588711736474654 -0.0015630813412666044 -0.0015700479743271324 -0.0015837955836328166 -0.0016105708609643282 -0.0016855670755320906 -0.001553222014831405 -0.001548958201646053 -0.0015417999622328237 -0.0015272856923652404 -0.0014974400055154603 -0.0014007807727165857
-0.006381530736368229 -0.006398797068132819 -0.006427367751642243 -0.0064837470041926686 -0.006593550263309407 -0.006901084359654274 -0.006358362812034911 -0.0063408762605244 -0.006311519016042875 -0.006251992552422739 -0.0061295849541265065 -0.005733120633687884
-0.019830161513160558 -0.019883999294083927 -0.01997308380972399 -0.020148872429641043 -0.020491219659397725 -0.021449946749443286 -0.019757921298657794 -0.01970339563881727 -0.019611854218790668 -0.01942623494958834 -0.01904451655195176 -0.01780799745509653
-0.05094584839569575 -0.051084967747650686 -0.051315161569859935 -0.0517693808909756 -0.05265390404496674 -0.05513050414132219 -0.05075917289678929 -0.050618270894194864 -0.05038170995699488 -0.04990201427388789 -0.048915459074555634 -0.045718916270403566
-0.11363438224272118 -0.11394752536668498 -0.11446565152697293 -0.11548796123273235 -0.11747853021919372 -0.12305040404976512 -0.11321418369781021 -0.1128970106000371 -0.11236449052335881 -0.11128458713380972 -0.10906335474123886 -0.10186379690099238
-0.22680018138929575 -0.22743367956137245 -0.22848181889331695 -0.2305497249029724 -0.23457556691554415 -0.2458399667051076 -0.225950074017795 -0.22530837344687132 -0.22423093745856448 -0.2220458077053189 -0.21755047603728983 -0.2029727823511403
-0.4130950022663502 -0.4142712207590247 -0.4162171917139782 -0.42005604264575924 -0.427528019194014 -0.4484237137411839 -0.41151652350937495 -0.4103249527667325 -0.40832414783146254 -0.4042658903896759 -0.39591515685350653 -0.3688170629045535
-0.6959390017227867 -0.697973324145898 -0.7013387189569934 -0.7079767825759221 -0.7208937128397814 -0.7569921858029622 -0.6932087740743214 -0.6911476295563611 -0.6876864334999723 -0.6806650390843934 -0.6662127698079673 -0.6192758255159496
-1.0949219640507848 -1.0982358811219202 -1.1037176263740673 -1.1145282797756677 -1.135557758660742 -1.1942801437096304 -1.0904740627554073 -1.0871159185042873 -1.0814762054444769 -1.0700334683395003 -1.0464722502737462 -0.9698738104148589
-1.6205490570771737 -1.6256777057736735 -1.6341604158449625 -1.6508860791184097 -1.6834094077548503 -1.7741406349016497 -1.6136648069597395 -1.6084667473391359 -1.5997361191873656 -1.582018440920648 -1.5455215616139681 -1.4267272355552603
-2.2698827876693506 -2.2774758022754584 -2.290033058675338 -2.3147872495172934 -2.3629016568641554 -2.4969843341294173 -2.259689528810065 -2.2519921466316237 -2.2390621149456202 -2.212816292192009 -2.1587268522491136 -1.9824343218665914
-3.0249784649386764 -3.0357932458156376 -3.053676352936375 -3.0889211113785437 -3.157394321887075 -3.3479913263464613 -3.0104585086140165 -2.9994926070745977 -2.981069732601008 -2.9436651122352147 -2.866539754373418 -2.614803239327933
-3.8553762557070557 -3.8702617291216495 -3.894872803742884 -3.9433654500865427 -4.037531456689724 -4.299330196985291 -3.835388648460209 -3.8202916477025366 -3.794925045158898 -3.743409144085417 -3.6371318011275573 -3.2897248968068107
-4.724836422672187 -4.7447051397906765 -4.777551028990504 -4.842253538052843 -4.9678372453087425 -5.316566025395278 -4.698154445856917 -4.677998734144243 -4.644127762322549 -4.575323329500415 -4.433306393930633 -3.9683894869420766
-5.600670216054754 -5.626456443779119 -5.669079638308154 -5.753023250937892 -5.9158803019109785 -6.367602967670594 -5.566037807442531 -5.539873470370515 -5.495899748108654 -5.40655187983966 -5.222043435379636 -4.617205383148647
-6.462623888020246 -6.495231675080035 -6.5491248140684934 -6.6552429170111935 -6.861040132897482 -7.4313004358143075 -6.418825643907329 -6.385733542636164 -6.330110531928643 -6.217070158061883 -5.983539241892801 -5.217123792415382
-7.307722152617508 -7.3479728965666995 -7.4144925506530175 -7.545452508316228 -7.799347678781702 -8.502320948876543 -7.253654074944074 -7.212799544383401 -7.144123286898975 -7.004533435479761 -6.71606291977527 -5.768538836990195
-8.148309885655966 -8.196906536405624 -8.277214469618555 -8.435303498559565 -8.741729733964743 -9.589662556840855 -8.083027770581365 -8.03369741480967 -7.950768838707927 -7.782193052111746 -7.43375270835315 -6.288687619629013
-9.003687204744738 -9.061209483565703 -9.156265043732086 -9.34337628088433 -9.706018877453582 -10.709190166639795 -8.926413275910575 -8.868020141876254 -8.769854074496061 -8.570295962706753 -8.157788228734127 -6.8020526206289
-9.888741596881566 -9.955675497818063 -10.066284528856267 -10.284013890889694 -10.706000175367363 -11.873259736766267 -9.798824990853158 -9.730878798206236 -9.61665409405073 -9.384456638235791 -8.904511454325776 -7.327634110304149
-10.804888332394853 -10.881673555703674 -11.00856695014829 -11.258368365842303 -11.742570780112684 -13.082191789808169 -10.701741500028891 -10.623800675479343 -10.492779762928999 -10.226462479389967 -9.67610377832992 -7.869205687753905
-11.738500057932452 -11.825568329195672 -11.96946571116875 -12.252777781673839 -12.802064217219709 -14.32246754228409 -11.6215475475514 -11.533180720578905 -11.384645257744209 -11.082774895634634 -10.459159742371972 -8.41415776552759
-12.66845583257808 -12.766235031197693 -12.92785220098716 -13.246115116994856 -13.863390216452833 -15.573316105127882 -12.53712919087595 -12.437911680506794 -12.271157308459998 -11.932339730302145 -11.23275231299439 -8.942438746507955
-13.580513163273066 -13.6893867433522 -13.869369328099772 -14.223896862897055 -14.91186386946284 -16.819782787779285 -13.43430595334545 -13.323861725338444 -13.138269339221278 -12.761297216865138 -11.983465780820897 -9.44264958607289
-14.483717390536613 -14.603956143340111 -14.802767195631255 -15.19452682658542 -15.955267052720838 -18.06826077262143 -14.322277111129148 -14.200348423066753 -13.995501599391234 -13.579594379414091 -12.722191835373744 -9.929365000547866
-15.421628401819788 -15.553339857962774 -15.771175809673823 -16.200621797936325 -17.03526619296828 -19.358095390056445 -15.244824134722062 -15.111322399443042 -14.887092388198303 -14.432066953633447 -13.495053594296431 -10.453391992260089
-16.471292832567418 -16.614432670963634 -16.85124088901662 -17.318344201494096 -18.22711445750432 -20.762225966427874 -16.27919897238909 -16.13419173779551 -15.890714148667207 -15.396931808919236 -14.38142095295913 -11.098083661909175
-17.727424132723726 -17.881897119420056 -18.137541342173417 -18.642110348106925 -19.6249218334626 -22.37399004605456 -17.520183806121334 -17.363790797823828 -17.101289380891895 -16.56929200524317 -15.476773772592272 -11.96012164702691
-19.276552087283026 -19.44237542705723 -19.716905740990367 -20.25911770737318 -21.31660923239131 -24.283372200555807 -19.054157748142686 -18.886385107962212 -18.604893170533916 -18.034837270839425 -16.86601119728996 -13.121811286698767
-21.168728890048865 -21.346153558160957 -21.64000951066377 -22.22081987476742 -23.355182174005623 -26.547965336214506 -20.93086120771296 -20.751481182332185 -20.450642122331903 -19.841904195398243 -18.595909694249404 -14.625246134834244
-23.400286037802136 -23.589760283912074 -23.90371575376082 -24.52476867132013 -25.739644402267974 -29.171604671816944 -23.14636661593676 -22.95496018242059 -22.634104508543558 -21.985458046382387 -20.660324576045955 -16.461802221256256
-25.918895648497564 -26.120808112500043 -26.455553102624542 -27.11838189998305 -28.41741069219557 -32.10324245038314 -25.648436534485352 -25.444660806165793 -25.10326191527128 -24.41382711809332 -23.00852794629395 -18.58567555636786
-28.645920118633065 -28.8600607161922 -29.215313893223655 -29.919608228710118 -31.303132999300956 -35.250594342607485 -28.359250284454863 -28.143389061866923 -27.78199152563156 -27.053131159237005 -25.571524561568886 -20.945601205373286
-31.518222120992228 -31.743139276464422 -32.11658081693872 -32.85807016213433 -34.31899199262662 -38.51744974586745 -31.217347072519736 -30.99095729753188 -30.612257162013286 -29.84974531218269 -28.304923120473948 -23.527561228191193
-34.51412484276394 -34.74663399179166 -35.1330746271112 -35.901826004397954 -37.42206781922099 -41.83140108216402 -34.203373210272424 -33.969763050714825 -33.57939088590412 -32.79492355509745 -31.211980158402856 -26.370892854847842
-37.64285462594886 -37.87820159100051 -38.26982511263883 -39.050619247879034 -40.601466791672934 -45.15036565314297 -37.32863914567853 -37.09267264446942 -36.69883688540708 -35.90919991671291 -34.3230786218181 -29.531558785103037
-40.86209829339693 -41.09485865826798 -41.4826905954721 -42.257844398632024 -43.8051253474871 -48.402957806331976 -40.551695647950076 -40.31886200047472 -39.930768385732144 -39.15456859170489 -37.60311515503693 -32.97658022578623
-43.970488318193205 -44.19567883674175 -44.57143035744446 -45.324448228441284 -46.83565412129045 -51.39183758164184 -43.67055196851743 -43.445846578737715 -43.07182737991189 -42.32573441046901 -40.842158130341986 -36.47629687155627
-46.55241832125108 -46.76570499293576 -47.12213038587602 -47.83845572398549 -49.28436374599159 -53.71366122678755 -46.268708994405365 -46.0564375541072 -45.70363749466023 -45.00180579240274 -43.613749386534735 -39.58397348677384
-48.05183524500551 -48.24823275714725 -48.576954814624266 -49.2395932358195 -50.58539267991542 -54.7801530891086 -47.79095024250567 -47.59602222513717 -47.27254785545706 -46.630892252147056 -45.3688972502173 -41.75511527313397
-47.98802291504376 -48.16024126839734 -48.448942237510835 -49.03263670534038 -50.225400764577344 -54.00986758621023 -47.75956399921447 -47.58909159781603 -47.30662589368134 -46.74786814406209 -45.65478137646563 -42.56490676156367
-46.169169516969475 -46.308590647970455 -46.54260573191861 -47.016880800326895 -47.990961268763904 -51.12885504792082 -45.98441852119998 -45.84670772000582 -45.61880103141647 -45.168960709448584 -44.29263771450818 -41.83983156765488
-42.57525153755278 -42.67660473582116 -42.846834951388416 -43.19227636114111 -43.90368307906058 -46.21525899024591 -42.44102047990084 -42.34102139280265 -42.17562755784268 -41.84953587745474 -41.21559537194151 -39.44929300805594
-36.87182638579112 -36.9364390911453 -37.04495624246284 -37.26515197346482 -37.7186032093862 -39.19269611408202 -36.78625033665262 -36.72249508598051 -36.617040499548864 -36.40909857130349 -36.00471928860821 -34.87668599717674
-28.518970258334 -28.55330989236322 -28.610947921341754 -28.72776787729148 -28.967776275888788 -29.743065251631954 -28.473464862174925 -28.439544593037805 -28.383404400920487 -28.272577434957913 -28.056567305077536 -27.45045277220493
-18.39434560505065 -18.408274961213525 -18.431632326518187 -18.47888603342572 -18.575608061932947 -18.884792026562994 -18.375871472943786 -18.362089076367308 -18.339256595324088 -18.294102872336012 -18.205787935763937 -17.9557759979756
-9.483220665103806 -9.487348594398952 -9.494263572227629 -9.50822665616882 -9.536697447342691 -9.626731923197225 -9.477741139880491 -9.473649665902201 -9.466864890645093 -9.45342269529877 -9.427036712234015 -9.351652283609218
-3.9142225273185605 -3.9151628482740475 -3.916736788565059 -3.9199101850576152 -3.9263609930755545 -3.9465878340259377 -3.9129734529055424 -3.9120401435000796 -3.9104912451462157 -3.907418027137944 -3.9013681049056363 -3.8839551851089364
-1.3069959478657356 -1.3071711722546195 -1.3074642972388404 -1.3080546475961456 -1.3092520200581519 -1.3129833254104224 -1.306763070178495 -1.3065889754271962 -1.3062998849455816 -1.3057256738903875 -1.3045928793106771 -1.3013145472843408
