-1.1281862727851465e-07 -1.13016600658729e-07 -1.1334632976993507e-07 -1.1400493984404775e-07 -1.1531877756270731e-07 -1.1923343867115176e-07 -1.1255450404236585e-07 -1.123562924660649e-07 -1.1202571265394651e-07 -1.1136369976677164e-07 -1.1003625064524698e-07 -1.0602630296864733e-07
-1.6490048801593195e-05 -1.6518980866344263e-05 -1.656716786708412e-05 -1.6663417908271485e-05 -1.6855423635063106e-05 -1.7427516284149538e-05 -1.645144951634141e-05 -1.642248263826305e-05 -1.6374171304123314e-05 -1.62774239279604e-05 -1.6083428839249493e-05 -1.5497409670292126e-05
-0.0002443234529957832 -0.000244751767519912 -0.0002454651347524271 -0.0002468900334025918 -0.0002497325094527983 -0.000258201816701372 -0.00024375202339425444 -0.00024332319329457518 -0.00024260798471950384 -0.00024117572067872012 -0.00023830378273972575 -0.00022962822764980794
-0.0015578687851282899 -0.0015605932362305198 -0.0015651308661251166 -0.0015741944367252828 -0.0015922749614512767 -0.0016461464662508444 -0.0015542339960428247 -0.001551506262104973 -0.0015469569077891147 -0.0015378464393737898 -0.0015195783213052107 -0.0014643935698293925
-0.0063773666531472895 -0.006388460231110704 -0.006406936789000737 -0.006443842208586698 -0.006517462836578481 -0.00673681473500954 -0.00636256628953672 -0.006351459316311156 -0.006332934918165041 -0.0062958381370215736 -0.006221452054268946 -0.005996741590304031
-0.019816869463540273 -0.019850998521605618 -0.019907840953778948 -0.020021378555133706 -0.020247866483218323 -0.020922668335052585 -0.01977133649231299 -0.01973716607564841 -0.019680175934086046 -0.01956604749351701 -0.01933719618204612 -0.018645849457911045
-0.05091018382297484 -0.050996401438317976 -0.051139997575707904 -0.0514268158551551 -0.05199896097044367 -0.0537035573503866 -0.05079515700780713 -0.050708834354724834 -0.05056486308227977 -0.05027654425835636 -0.04969839689706951 -0.04795178174432815
-0.11354960061255027 -0.11373691937048412 -0.1140488988064587 -0.11467203961524777 -0.11591505897267362 -0.11961822282864731 -0.11329968916217709 -0.11311214064396884 -0.11279934063498212 -0.11217291752470937 -0.11091676881038691 -0.10712169269254473
-0.2266157506903614 -0.2269753548447263 -0.2275742725963519 -0.22877052621380964 -0.23115672536564275 -0.23826525515468078 -0.22613598241757674 -0.22577593396687376 -0.22517542944142938 -0.22397282871019095 -0.22156124080716755 -0.2142749764949178
-0.4127205413132361 -0.41334024092761057 -0.41437234122188715 -0.41643379969989247 -0.4205457821331365 -0.43279494519890893 -0.4118937619376944 -0.41127329214730207 -0.4102384412223156 -0.40816598018904987 -0.40400998701601903 -0.3914527255301828
