-6.27918604171864e-08 -6.303661795690155e-08 -6.344196904532013e-08 -6.424313958414679e-08 -6.580838391519155e-08 -7.022704312368332e-08 -6.246369505726909e-08 -6.221619363232157e-08 -6.180104235721851e-08 -6.096066174792055e-08 -5.9238427806129016e-08 -5.371410912510028e-08
-9.178271129109728e-06 -9.214048895987091e-06 -9.273301628272002e-06 -9.390413736537978e-06 -9.61921507314061e-06 -1.0265115968064008e-05 -9.130301099473925e-06 -9.09412222482005e-06 -9.033436877546819e-06 -8.910592946249444e-06 -8.658842486466442e-06 -7.851313518707626e-06
-0.00013601625833191788 -0.00013654659474465625 -0.00013742490127041816 -0.00013916085689922987 -0.00014255237078449555 -0.0001521264370822196 -0.00013530519442592068 -0.00013476891129760106 -0.00013386936520841752 -0.00013204843111008107 -0.0001283166795698018 -0.00011634635280268365
-0.0008677732897297408 -0.0008711593146530959 -0.0008767669977939642 -0.0008878504097715243 -0.0009095036827788119 -0.0009706279945395829 -0.000863233366329512 -0.0008598093548011918 -0.0008540659969433087 -0.0008424397568353424 -0.000818613101038362 -0.000742181774956711
-0.0035568297548014124 -0.0035707314320786096 -0.0035937542049852625 -0.003639257440686081 -0.0037281533634568485 -0.0039790793795146835 -0.003538190518147347 -0.003524132717741585 -0.003500552328169041 -0.003452818093422639 -0.003354989647811292 -0.0030411515557128683
-0.011078230933568666 -0.01112166500360341 -0.01119359593175443 -0.01133576021387932 -0.011613482545440083 -0.012397319917211467 -0.011019994320422787 -0.010976071517656658 -0.010902395008419044 -0.010753246728930622 -0.010447561612682675 -0.009466776681333045
-0.028570565703449326 -0.028683171900299894 -0.028869654678165022 -0.029238205531010603 -0.029958128567785566 -0.031989649058631074 -0.028419580100009355 -0.028305702796016945 -0.028114680069616718 -0.027727965043839415 -0.026935315183666698 -0.024391544905544064
-0.06409968262737901 -0.06435440146471937 -0.0647762186826769 -0.06560982020487212 -0.06723798782957288 -0.07183116124937125 -0.06375813918987351 -0.06350053123349879 -0.06306839509036338 -0.062193507819371954 -0.06040003626562852 -0.054642478879363285
-0.1290061304525554 -0.12952499584035962 -0.13038420546241233 -0.13208205197537415 -0.13539771669847986 -0.14474771248542614 -0.12831037573565307 -0.12778558501884846 -0.12690521217101147 -0.12512269186671096 -0.12146799742038387 -0.1097297071231168
-0.2376401609356017 -0.23861230036897638 -0.24022201003947127 -0.2434025411574082 -0.24961236519493873 -0.2671143120148541 -0.2363365366591552 -0.23535319383060807 -0.23370346946130333 -0.2303628393313302 -0.22351197509732357 -0.2014936964064501
-0.4062415830871297 -0.4079420318887141 -0.41075749379011794 -0.4163196183886259 -0.42717639021873377 -0.4577541514517256 -0.40396115469918936 -0.4022408788359743 -0.39935460133970846 -0.3935091415222695 -0.3815178621251811 -0.3429459230473052
-0.6508629311492321 -0.6536705045959321 -0.6583186139052012 -0.6674996466877332 -0.6854140715990447 -0.7358259257856316 -0.6470974537247495 -0.6442566715903411 -0.6394899517952843 -0.62983435157068 -0.6100196466767855 -0.5462151421527731
